description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
האחים אליהו (הוצאה) (תל אביב); Mishmar Hayarden (Israel),המושבה משמר הירדן בגליל. -Mishnmr Hayarden - Colony in Galilea. [picture],המושבה משמר הירדן בגליל. -Mishnmr Hayarden - Colony in Galilea. [picture],,NNL01,,,image,1 postcard : b&w sepia ; 90 X 138 mm..,,003691231,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003691231,"[""אוסף התצלומים, הספרייה הלאומית""]","[""האחים אליהו (הוצאה) (תל אביב); Mishmar Hayarden (Israel)""]","[""Mishnmr Hayarden - Colony in Galilea.""]"
האחים אליהו (הוצאה) (תל אביב); Metula (Israel),"המושבה מתולה בגליל - אשדות המים ""תנור"". -Metroula [!] Colony in Galilee. [picture]","המושבה מתולה בגליל - אשדות המים ""תנור"". -Metroula [!] Colony in Galilee. [picture]",,NNL01,,,image,1 postcard : b&w sepia ; 90 X 138 mm..,,003691243,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003691243,"[""אוסף התצלומים, הספרייה הלאומית""]","[""האחים אליהו (הוצאה) (תל אביב); Metula (Israel)""]","[""Metroula [!] Colony in Galilee.""]"
האחים אליהו (הוצאה) (תל אביב); Rosh Pina (Israel),המושבה ראש פנה בגליל: מראה נף. -Rosh Pina: Colony in Galilee. [picture],המושבה ראש פנה בגליל: מראה נף. -Rosh Pina: Colony in Galilee. [picture],,NNL01,,,image,1 postcard : b&w sepia ; 90 X 138 mm..,,003691237,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003691237,"[""אוסף התצלומים, הספרייה הלאומית""]","[""האחים אליהו (הוצאה) (תל אביב); Rosh Pina (Israel)""]","[""Rosh Pina: Colony in Galilee.""]"
Jerusalem (Israel) -- Photographs,"מן הפוגרום הירושלמי, פסח תר""פ.","מן הפוגרום הירושלמי, פסח תר""פ.",,NNL01,,,image,"1 photograph : b&w, ; 118 X 170 mm..",,003778324,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003778324,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Jewish Victims of the 1920 Riots in Jerusalem]""]"
,הפסל ישראל סבה בגן בצלאל.,הפסל ישראל סבה בגן בצלאל.,,NNL01,,,image,2 postcards : b&w; sepia ; 70 X 174 mm..,,003708273,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003708273,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""Statue of Israel in the garden of \""Bezalel\"".""]"
,"בקור הגב' והא' אוסישקין על יד הבנין, הדר הכרמל, 27.10.1921.","בקור הגב' והא' אוסישקין על יד הבנין, הדר הכרמל, 27.10.1921.",,NNL01,,,image,"1 photograph : b&w, ; 120 X 175 mm..",,003538664,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003538664,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Ussishkin and his wife visiting the building site of their new home in Haifa]""]"
Tel Aviv-Yafo (Israel) -- Photographs,[וינסטון צ'רציל נואם לפני בנין ועד העיריה בתל אביב],[וינסטון צ'רציל נואם לפני בנין ועד העיריה בתל אביב],,NNL01,,,image,"1 photograph : b&w, ; 13 X 18 cm..",,002723074,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002723074,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""Winston Churchill Speaking at the City Council of Tel Aviv""]"
Haifa (Israel) -- Photographs,"אחד העם בשדרות הטכניון, חיפה.","אחד העם בשדרות הטכניון, חיפה.",,NNL01,,,image,"1 photograph : b&w, ; 85 X 132 mm..",,003567878,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003567878,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Haifa (Israel) -- Photographs""]","[""[Ahad Ha'am next to the Technion in Haifa]""]"
Rishon Letsiyon (Israel) -- Photographs,"קבוצה של ביל""ויים בראשון לציון -שרידי הביל""ויים [תמונה]","קבוצה של ביל""ויים בראשון לציון -שרידי הביל""ויים [תמונה]",,NNL01,"בן דב, יעקב, 1882-1968 צלם",,image,"1 photograph : b&w, cyan ; 28.5 X 23 cm..",,002643577,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002643577,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Rishon Letsiyon (Israel) -- Photographs""]","[""שרידי הביל\""ויים"", ""[A group of BILU pioneers in Rishon le Zion]""]"
,"פתיחת התערוכה של פרופ' בוריס שץ ב""בצלאל"", חול המועד פסח תרפ""ב.","פתיחת התערוכה של פרופ' בוריס שץ ב""בצלאל"", חול המועד פסח תרפ""ב.",,NNL01,"בן דב, יעקב, 1882-1968 צלם",,image,"1 photograph : b&w, ; 75 X 120 mm..",,003484630,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003484630,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Herbert Samuel and Other Guests at the Opening of Boris Schatz Exhibition in Bezalel, Jerusalem, April 1922]""]"
,"הגמנסיה העברית בירושלים: בוגרי מחזור תרפ""ב עם מוריהם.","הגמנסיה העברית בירושלים: בוגרי מחזור תרפ""ב עם מוריהם.",,NNL01,,,image,"1 photograph : b&w, ; 125 X 171 mm..",,003539049,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003539049,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Teachers and graduating pupils of The Hebrew Gymnasium in Jerusalem, 1922.]""]"
,Jerusalem Men's College.,Jerusalem Men's College.,,NNL01,,,image,"1 photograph : b&w, ; 223 X 288 mm..",,003480193,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003480193,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[מורי ותלמידי הקולג' האנגליקני בעיר ירושלים]""]"
"ברקאי, סם, 1898-1975; ביאליק, חיים נחמן, 1873-1934; Tel Aviv-Yafo (Israel) -- Photographs; Reḥov Byaliḳ (Tel Aviv-Yafo, Israel) -- Photographs",בנין בית ביאליק.,בנין בית ביאליק.,,NNL01,,,image,"1 photograph : b&w, ; 118 X 155 mm..",,003567734,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003567734,"[""אוסף התצלומים, הספרייה הלאומית""]","[""ברקאי, סם, 1898-1975; ביאליק, חיים נחמן, 1873-1934; Tel Aviv-Yafo (Israel) -- Photographs; Reḥov Byaliḳ (Tel Aviv-Yafo, Israel) -- Photographs""]","[""[Bialik's house under construction]""]"
"ברקאי, סם, 1898-1975; Tel Aviv-Yafo (Israel) -- Photographs; Reḥov Byaliḳ (Tel Aviv-Yafo, Israel) -- Photographs",בנין בית ביאליק.,בנין בית ביאליק.,,NNL01,,,image,"1 photograph : b&w, ; 118 X 172 mm..",,003567738,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003567738,"[""אוסף התצלומים, הספרייה הלאומית""]","[""ברקאי, סם, 1898-1975; Tel Aviv-Yafo (Israel) -- Photographs; Reḥov Byaliḳ (Tel Aviv-Yafo, Israel) -- Photographs""]","[""[Bialik's house under construction]""]"
"Tel Aviv-Yafo (Israel) -- Photographs; Reḥov Byaliḳ (Tel Aviv-Yafo, Israel) -- Photographs",בנין בית ביאליק.,בנין בית ביאליק.,,NNL01,,,image,"1 photograph : b&w, ; 118 X 155 mm..",,003567877,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003567877,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs; Reḥov Byaliḳ (Tel Aviv-Yafo, Israel) -- Photographs""]","[""[Bialik's house under construction]""]"
Migdal (Israel) -- Photographs,"הנחת אבן הפנה במגדל לבתים הראשונים -הנחת אבן הפינה וחתימת מגילת היסוד להקמת ""תל משה"" [תמונה]","הנחת אבן הפנה במגדל לבתים הראשונים -הנחת אבן הפינה וחתימת מגילת היסוד להקמת ""תל משה"" [תמונה]",,NNL01,,,image,"1 photograph : b&w, ; 115 X 165 mm..",,002725371,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002725371,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Migdal (Israel) -- Photographs""]","[""הנחת אבן הפינה וחתימת מגילת היסוד להקמת \""תל משה\"""", ""The Cornerstone Ceremony of Tel Moshe Neighborhood in Migdal""]"
,הועד הראשון וחבר העובדים של חברת דורשי האוניברסיטה העברית בירושלים.,הועד הראשון וחבר העובדים של חברת דורשי האוניברסיטה העברית בירושלים.,,NNL01,,,image,"1 photograph : b&w, ; 175 X 240 mm..",,003483862,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003483862,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[The First Committee and Staff of The Warsaw Friends of The Hebrew University in Jerusalem.]""]"
Jerusalem (Israel) -- Photographs,חג יובל שנות עבודתו הספרותית של מרדכי בן הלל הכהן -קבוצת סופרים עברים במסיבה לכבוד מרדכי בן הלל הכהן [תמונה],חג יובל שנות עבודתו הספרותית של מרדכי בן הלל הכהן -קבוצת סופרים עברים במסיבה לכבוד מרדכי בן הלל הכהן [תמונה],,NNL01,,,image,"1 photograph : b&w, ; 21.5 X 17 cm..",,002643651,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002643651,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""קבוצת סופרים עברים במסיבה לכבוד מרדכי בן הלל הכהן"", ""[A party in honor of Mordechy Ben Hillel HaCohen's jubilee of literarily activity]""]"
,"מגילת היסוד לשכונת תל משה, מגדל. -[Foundation Scroll of Tel Moshe, Migdal] [picture]","מגילת היסוד לשכונת תל משה, מגדל. -[Foundation Scroll of Tel Moshe, Migdal] [picture]",,NNL01,,,image,1 photograph : b&w ; 90 X 140 mm..,,003764863,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003764863,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Foundation Scroll of Tel Moshe, Migdal]""]"
,"פועלי בית החרושת לממתקים ושוקולד ""רענן"", תל אביב.","פועלי בית החרושת לממתקים ושוקולד ""רענן"", תל אביב.",,NNL01,,,image,"1 photograph : b&w, ; 119 X 169 mm..",,003539243,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003539243,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Workers of the Raanan confectionary and chocolate factory in Tel Aviv]""]"
,"אהל על קבר הצדיק רבי מנחם נחום פרידמאן משטיפיענעשט, יאסי.","אהל על קבר הצדיק רבי מנחם נחום פרידמאן משטיפיענעשט, יאסי.",,NNL01,,,image,"1 photograph : b&w, ; 163 X 227 mm..",,003484946,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003484946,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Rabbi Menachem Nachum Friedman of Stefanesti Tombstone in Iassi, Rumania.]""]"
,בוגרי בית המדרש למורים העברי עם צוות המורים.,בוגרי בית המדרש למורים העברי עם צוות המורים.,,NNL01,,,image,"1 photograph : b&w, ; 229 X 295 mm..",,003536184,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003536184,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Teachers and Graduates of the Hebrew Teachers' Seminary in Jerusalem]""]"
Zikhron Ya'akov (Israel) -- Photographs,"ביקור הברון רוטשילד בגן המושבה זכרון יעקב, תרפ""ה.","ביקור הברון רוטשילד בגן המושבה זכרון יעקב, תרפ""ה.",,NNL01,,,image,"1 photograph : b&w, ; 118 X 168 mm..",,003542439,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003542439,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Zikhron Ya'akov (Israel) -- Photographs""]","[""[Baron Edmond de Rothschild and Wife Visiting Zichron Ya'akov, 1925]""]"
,ביקור הלורד בלפור בכפר הנוער שפיה.,ביקור הלורד בלפור בכפר הנוער שפיה.,,NNL01,,,image,"1 photograph : b&w, ; 87 X 133 mm..",,003564410,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003564410,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Lord Balfour accompanied by Weizmann and Sokolov during his visit in Palestine]""]"
"הוצאת מגדל, ירושלים; Jerusalem (Israel) -- Photographs",Jerusalem from Mount Scopus.,Jerusalem from Mount Scopus.,,NNL01,"בנאור-קלטר, יעקב צלם",,image,1 postcard : b&w ; 90 X 138 mm..,,003680786,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003680786,"[""אוסף התצלומים, הספרייה הלאומית""]","[""הוצאת מגדל, ירושלים; Jerusalem (Israel) -- Photographs""]","[""[מראה ירושלים מעל הר הצופים].""]"
"ש. אדלר, חיפה",עלית החלוצים ביפו. -Chalutzim landing at Jaffa. [picture],עלית החלוצים ביפו. -Chalutzim landing at Jaffa. [picture],,NNL01,"בנאור-קלטר, יעקב צלם",,image,1 postcard : b&w ; 90 X 140 mm..,,003709869,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003709869,"[""אוסף התצלומים, הספרייה הלאומית""]","[""ש. אדלר, חיפה""]","[""Chalutzim landing at Jaffa.""]"
Jerusalem (Israel) -- Photographs,בנייני האוניברסיטה העברית על הר הצופים.,בנייני האוניברסיטה העברית על הר הצופים.,,NNL01,,,image,"1 photograph : b&w, ; 99 X 159 mm..",,003488672,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003488672,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[North-western corner of the Hebrew University campus on Mount Scopus, Jerusalem.]""]"
Hebron (West Bank) -- Photographs,"ישיבת ""כנסת ישראל"" (סלבודקה), חברון.","ישיבת ""כנסת ישראל"" (סלבודקה), חברון.",,NNL01,"בסן, צדוק, 1882-1956 צלם",,image,"1 photograph : b&w, ; 65 X 138mm..",,003669404,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003669404,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Hebron (West Bank) -- Photographs""]","[""[Knesset Israel (Slobodka) Yeshiva in Hebron].""]"
Hebron (West Bank) -- Photographs,"ישיבת ""כנסת ישראל"" (סלבודקה), חברון.","ישיבת ""כנסת ישראל"" (סלבודקה), חברון.",,NNL01,"בסן, צדוק, 1882-1956 צלם",,image,"1 photograph : b&w, ; 65 X 120 mm..",,003669406,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003669406,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Hebron (West Bank) -- Photographs""]","[""[Knesset Israel (Slobodka) Yeshiva in Hebron].""]"
Hebron (West Bank) -- Photographs,חברון - מראה כללי.,חברון - מראה כללי.,,NNL01,"בסן, צדוק, 1882-1956 צלם",,image,"1 photograph : b&w, ; 90 X 110 mm..",,003669409,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003669409,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Hebron (West Bank) -- Photographs""]","[""[General view of Hebron].""]"
