description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
תל אביב; כנס; מועמדים ורשימות; פוליטיקה; ציונות,"אספה פומבית - לקראת הקונגרס הציוני הי""ז","אספה פומבית - לקראת הקונגרס הציוני הי""ז",מפלגת פועלי ארץ ישראל סניף תל אביב,NNL03,,1931,sheet,,heb,700256569,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256569,[null],"[""תל אביב; כנס; מועמדים ורשימות; פוליטיקה; ציונות""]",[null]
"תל אביב; רחל כצנלסון, צפורה בת-עמי; פועלים; תרבות; נשים; מגדר",אספת פועלות על הנושא: דין וחשבון של מועצת הפועלות.,אספת פועלות על הנושא: דין וחשבון של מועצת הפועלות.,"ההסתדרות הכללית של העובדים העברים בא""י, מועצת פועלי יפו-הועדה לעניני הפועלות",NNL03,,1929,sheet,,heb,700256655,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256655,[null],"[""תל אביב; רחל כצנלסון, צפורה בת-עמי; פועלים; תרבות; נשים; מגדר""]",[null]
"ירושלים; י. שפרינצק, י. קלינוב, א. קצנלסון; כנס; פוליטיקה; ציונות",אספה פומבית על סף ההכרעה,אספה פומבית על סף ההכרעה,מפלגת פועלי ארץ ישראל סניף ירושלים,NNL03,,1933,sheet,,heb,700256709,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256709,[null],"[""ירושלים; י. שפרינצק, י. קלינוב, א. קצנלסון; כנס; פוליטיקה; ציונות""]",[null]
"ירושלים; אליהו דובקין, ישעיהו קלינוב; אסיפה; ציונות",אספה פומבית - נוכח המצב בציונות,אספה פומבית - נוכח המצב בציונות,מפלגת פועלי ארץ ישראל ירושלים,NNL03,,1946,sheet,,heb,700256736,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256736,[null],"[""ירושלים; אליהו דובקין, ישעיהו קלינוב; אסיפה; ציונות""]",[null]
"ירושלים; פנחס לוביאניקר, ראובן שרייבמן; אסיפה; בני נוער",אספת נוער - הנוער החלוצי לאן?,אספת נוער - הנוער החלוצי לאן?,המשמרת הצעירה למפלגת פועלי ארץ ישראל,NNL03,,1946,sheet,,heb,700256737,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256737,[null],"[""ירושלים; פנחס לוביאניקר, ראובן שרייבמן; אסיפה; בני נוער""]",[null]
"פ. לווינשטיין (ד""ר), פריץ נפתלי, ג. יוספטל (ד""ר); ציונות; עיתון; עיתון חי; עיתון חי",עתון חי - מז'נבה עד באזל,עתון חי - מז'נבה עד באזל,מפלגת פועלי ארץ ישראל- המחלקה לעולי מרכז אירופה,NNL03,,1946,sheet,,heb,700256738,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256738,[null],"[""פ. לווינשטיין (ד\""ר), פריץ נפתלי, ג. יוספטל (ד\""ר); ציונות; עיתון; עיתון חי; עיתון חי""]",[null]
ירושלים; אסיפה,אספת חברים סגורה - לשאלות השעה,אספת חברים סגורה - לשאלות השעה,מפלגת פועלי ארץ ישראל ירושלים,NNL03,,1946,sheet,,heb,700256739,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256739,[null],"[""ירושלים; אסיפה""]",[null]
פוליטיקה; מחאה; מוסדות וארגונים$$aמוסדות שלטון -- מוסדות וארגונים$$aמוסדות שלטון,למה עזבנו את ועידת ההסתדרות - הודעת סיעת פועלי ציון,למה עזבנו את ועידת ההסתדרות - הודעת סיעת פועלי ציון,פועלי ציון,NNL03,,1934,sheet,,heb,700256897,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256897,[null],"[""פוליטיקה; מחאה; מוסדות וארגונים$$aמוסדות שלטון -- מוסדות וארגונים$$aמוסדות שלטון""]",[null]
"תל אביב; נ. ניר, מ. ערם, ד. אלכסנדר, י. פטרזייל; פוליטיקה; מוסדות וארגונים$$aמוסדות שלטון -- מוסדות וארגונים$$aמוסדות שלטון; פועלים",הבו משאל עם הסתדרותי - בענין השלום עם הפאשיזם הרביזיוניסטי,הבו משאל עם הסתדרותי - בענין השלום עם הפאשיזם הרביזיוניסטי,פועלי ציון,NNL03,,1927,sheet,,heb,700256898,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256898,[null],"[""תל אביב; נ. ניר, מ. ערם, ד. אלכסנדר, י. פטרזייל; פוליטיקה; מוסדות וארגונים$$aמוסדות שלטון -- מוסדות וארגונים$$aמוסדות שלטון; פועלים""]",[null]
"י. יצחקי, ד. בן אפרים, אלכסנדר פן; הרצאה; מוסדות וארגונים$$aמוסדות שלטון -- מוסדות וארגונים$$aמוסדות שלטון; שירה",נוכח הכרעות עולמיות - ההסתדרות במבחן הימים - ברית המועצות בחזית ובשירה,נוכח הכרעות עולמיות - ההסתדרות במבחן הימים - ברית המועצות בחזית ובשירה,רשימת פועלי ציון והחוגים המארכסיסטיים,NNL03,,1927,sheet,,heb,700256905,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256905,[null],"[""י. יצחקי, ד. בן אפרים, אלכסנדר פן; הרצאה; מוסדות וארגונים$$aמוסדות שלטון -- מוסדות וארגונים$$aמוסדות שלטון; שירה""]",[null]
חיפה; קופל שורץ; הרצאה,ירצה - קופל שורץ - על הנושא - במערכות התנועה בפולין,ירצה - קופל שורץ - על הנושא - במערכות התנועה בפולין,מפלגת פועלי ארץ ישראל,NNL03,,1937,sheet,,heb,700256945,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256945,[null],"[""חיפה; קופל שורץ; הרצאה""]",[null]
תל-אביב-יפו; תעסוקה; אבטלה; כלכלה,לכל צבור העובדים ביפו!,לכל צבור העובדים ביפו!,ההסתדרות הכללית של העובדים העברים בארץ-ישראל-מועצת פועלי יפו,NNL03,,1920,sheet,,heb,700256982,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700256982,[null],"[""תל-אביב-יפו; תעסוקה; אבטלה; כלכלה""]",[null]
תל אביב; פועלים; מפלגות; בטאון; פוליטיקה; בחירות,פועל! עמוד וקרא!,פועל! עמוד וקרא!,"מפלגת פועלי ארץ-ישראל, סניף תל-אביב",NNL03,,1944,sheet,,heb,700257074,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257074,[null],"[""תל אביב; פועלים; מפלגות; בטאון; פוליטיקה; בחירות""]",[null]
ירושלים; אסיפה; בחירות; מצע בחירות; מפלגות; פועלים,אספת חברי הסניף והבלתי מפלגתיים שהצטרפו למפלגה,אספת חברי הסניף והבלתי מפלגתיים שהצטרפו למפלגה,מפלגת פועלי ארץ-ישראל-ירושלים,NNL03,,1944,sheet,,heb,700257078,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257078,[null],"[""ירושלים; אסיפה; בחירות; מצע בחירות; מפלגות; פועלים""]",[null]
"אלישבע קפלן, ברכה צפירה; מסיבה; אסיפה; תעסוקה; מפלגות",מסיבת חברים לקראת ההכרעה בהסתדרות,מסיבת חברים לקראת ההכרעה בהסתדרות,מפלגת פועלי ארץ-ישראל ובלתי מפלגתיים סניף תל-אביב,NNL03,,1944,sheet,,heb,700257082,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257082,[null],"[""אלישבע קפלן, ברכה צפירה; מסיבה; אסיפה; תעסוקה; מפלגות""]",[null]
מפלגות; מפקד,"מפקד תרצ""ה","מפקד תרצ""ה",מפלגת פועלי ארץ-ישראל,NNL03,,1935,sheet,,heb,700257096,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257096,[null],"[""מפלגות; מפקד""]",[null]
מפלגות; חברה; שמאלנים וימנים,על חוית השמאל,על חוית השמאל,מפלגת פועלי ארץ-ישראל,NNL03,,1944,sheet,,heb,700257104,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257104,[null],"[""מפלגות; חברה; שמאלנים וימנים""]",[null]
בחירות; מפלגות; פועלים; תעסוקה,לכל חברי הסתדרות הפקידים בירושלים!,לכל חברי הסתדרות הפקידים בירושלים!,מפלגת פועלי ארץ-ישראל-סניף ירושלים,NNL03,,1943,sheet,,heb,700257108,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257108,[null],"[""בחירות; מפלגות; פועלים; תעסוקה""]",[null]
Invitation cards -- Israel; מפלגות; פועלים; תעסוקה; הזמנה; אסיפה,הננו מזמינים אותך בזה לאספת עובדי ויצו,הננו מזמינים אותך בזה לאספת עובדי ויצו,מפלגת פועלי ארץ-ישראל סניף תל-אביב/סקטור המקצועות החפשיים,NNL03,,1944,sheet,,heb,700257110,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257110,[null],"[""Invitation cards -- Israel; מפלגות; פועלים; תעסוקה; הזמנה; אסיפה""]",[null]
Invitation cards -- Israel; תל אביב; הזמנה; מפלגות; בחירות,הנך מוזמן בזאת לפגישת פעילים,הנך מוזמן בזאת לפגישת פעילים,רשימת מפלגת פועלי ארץ-ישראל סניף תל-אביב,NNL03,,1944,sheet,,heb,700257117,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257117,[null],"[""Invitation cards -- Israel; תל אביב; הזמנה; מפלגות; בחירות""]",[null]
Invitation cards -- Israel; דוד בן-גוריון; הזמנה; מפלגות; תעסוקה,הזמנה - בחצר בית ספר למל - ההכרעה בהסתדרות,הזמנה - בחצר בית ספר למל - ההכרעה בהסתדרות,רשימת מפלגת פועלי ארץ-ישראל ובלתי מפלגתיים,NNL03,,1944,sheet,,heb,700257118,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257118,[null],"[""Invitation cards -- Israel; דוד בן-גוריון; הזמנה; מפלגות; תעסוקה""]",[null]
חברה; אנטשימיות; כלכלה; חרם כלכלי; מלחמת העולם השניה; היסטוריה,אל הצבור העברי בארץ-ישראל!,אל הצבור העברי בארץ-ישראל!,"אגודת המכבי, תל-אביב, ברית תרומפלדור, תל-אביב, הסתדרות הצופים העברים בא""י, הסתדרות הצופים העברים סניף ת""א, הנוער הלאומי המאוחד, העובד-הציוני בתל-אביב",NNL03,,1933,sheet,,heb,700257130,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257130,[null],"[""חברה; אנטשימיות; כלכלה; חרם כלכלי; מלחמת העולם השניה; היסטוריה""]",[null]
צרכנות; כרטיס; מזון; מחאה,כרטיסי מזון על כל המצרכים!,כרטיסי מזון על כל המצרכים!,המפלגה הקומוניסטית הפלשתינאית,NNL03,,1942,sheet,כולל איור.,heb,700257172,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257172,[null],"[""צרכנות; כרטיס; מזון; מחאה""]",[null]
"ירושלים; בבה אידלסון, דינה בת חורין, פ. נ. ברדה, יהודית גינצבורג; מועמדים ורשימות; כנס",כנוס חברות,כנוס חברות,מפלגת פועלי ארץ ישראל (רשימה א),NNL03,,1946,sheet,,heb,700257359,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257359,[null],"[""ירושלים; בבה אידלסון, דינה בת חורין, פ. נ. ברדה, יהודית גינצבורג; מועמדים ורשימות; כנס""]",[null]
"ירושלים; אליהו דובקין, יהודית גינצבורג, ראובן שרייבמן; ציונות; כנס",אספה פומבית - דרכנו בציונות,אספה פומבית - דרכנו בציונות,"מפלגת פועלי ארץ ישראל (רשימה א), ירושלים",NNL03,,1946,sheet,,heb,700257364,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257364,[null],"[""ירושלים; אליהו דובקין, יהודית גינצבורג, ראובן שרייבמן; ציונות; כנס""]",[null]
פריז; דוד בן גוריון; בחירות; ציונות,"דבר ד. בן=גוירון לישוב - לקראת הבחירות לקונגרס הציוני הכ""ב","דבר ד. בן=גוירון לישוב - לקראת הבחירות לקונגרס הציוני הכ""ב",מפלגת פועלי ארץ-ישראל ובלתי מפלגתיים,NNL03,,1946,sheet,,heb,700257366,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257366,[null],"[""פריז; דוד בן גוריון; בחירות; ציונות""]",[null]
היסטוריה ארץ-ישראלית; מועמדים ורשימות,ידיעות לאחדות העבודה,ידיעות לאחדות העבודה,אחדות העבודה - פועלי ציון,NNL03,,1946,sheet,,heb,700257527,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257527,[null],"[""היסטוריה ארץ-ישראלית; מועמדים ורשימות""]",[null]
בני נוער; מועמדים ורשימות; פועלים; ציונות,נוטר הקשב! הנך קרוא היום אל שורות נאמני המאבק הציוני-פועלי,נוטר הקשב! הנך קרוא היום אל שורות נאמני המאבק הציוני-פועלי,נוער המפלגה לאחדות העבודה-פועלי ציון,NNL03,,1946,sheet,,heb,700257528,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257528,[null],"[""בני נוער; מועמדים ורשימות; פועלים; ציונות""]",[null]
זכות בחירה; מועמדים ורשימות; תעמולת בחירות,אל כל חברי ההסתדרות בירושלים!,אל כל חברי ההסתדרות בירושלים!,המפלגה לאחדות העבודה-פועלי ציון ובלתי מפלגתיים,NNL03,,1946,sheet,,heb,700257538,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257538,[null],"[""זכות בחירה; מועמדים ורשימות; תעמולת בחירות""]",[null]
תל אביב; חופי רחצה; עיריה - עיריות - מוניציפאלי; תעריפים,מחיר ישיבה אחת בכסאות-מרגוע,מחיר ישיבה אחת בכסאות-מרגוע,בעלי הזכיונות מטעם עירית תל-אביב,NNL03,,1934,sheet,,heb,700257585,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257585,[null],"[""תל אביב; חופי רחצה; עיריה - עיריות - מוניציפאלי; תעריפים""]",[null]
"מאיר בראלי, גרשון ויסנר; מפלגות; פוליטיקה",מפלגת פועלי ארץ-ישראל לקראת העשור השלישי.,מפלגת פועלי ארץ-ישראל לקראת העשור השלישי.,המשמרת הצעירה למפלגת פועלי ארץ-ישראל סניף תל-אביב,NNL03,,1920,sheet,,heb,700257594,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257594,[null],"[""מאיר בראלי, גרשון ויסנר; מפלגות; פוליטיקה""]",[null]
Invitation cards -- Israel; נשף; פורים; הזמנה,נשף תלבשות - לכבוד,נשף תלבשות - לכבוד,מכבי,NNL03,,1932,sheet,,heb,700257784,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700257784,[null],"[""Invitation cards -- Israel; נשף; פורים; הזמנה""]",[null]
פוליטיקה; פועלי ציון; מרקסיזם,זאל לעבן דער 1-ער מאי!,זאל לעבן דער 1-ער מאי!,פועלי ציון,NNL03,,1935,sheet,,yid,700258442,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258442,[null],"[""פוליטיקה; פועלי ציון; מרקסיזם""]",[null]
תל אביב; ז. אברמוביץ; הרצאה; פוליטיקה; פועלי ציון; מרקסיזם,הרצאה - האמנם משבר?,הרצאה - האמנם משבר?,"מפלגת פועלי א""י פועלי ציון והחוגים המארכסיסטיים בתל אביב",NNL03,,1935,sheet,,heb,700258445,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258445,[null],"[""תל אביב; ז. אברמוביץ; הרצאה; פוליטיקה; פועלי ציון; מרקסיזם""]",[null]
תל אביב; בחירות; עיריה - עיריות - מוניציפאלי; פוליטיקה,"עירית ת""א - עירית פועלים לוחמת!","עירית ת""א - עירית פועלים לוחמת!",רשימת פועלי ציון לעיריה,NNL03,,1935,sheet,,heb,700258446,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258446,[null],"[""תל אביב; בחירות; עיריה - עיריות - מוניציפאלי; פוליטיקה""]",[null]
חיפה; ז. אברמוביץ; הרצאה; פוליטיקה; פועלי ציון; מרקסיזם,2 הרצאות - של החבר אברמוביץ,2 הרצאות - של החבר אברמוביץ,"מפלגת פועלי א""י פועלי ציון,החוגים המארכסיסטיים בארץ ישראל - חיפה",NNL03,,1935,sheet,,heb,700258447,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258447,[null],"[""חיפה; ז. אברמוביץ; הרצאה; פוליטיקה; פועלי ציון; מרקסיזם""]",[null]
"חיפה; אברמוביץ,רוכלי,יגאל; הרצאה; פוליטיקה",הרצאה - 18 שנה למדינת הפועלים,הרצאה - 18 שנה למדינת הפועלים,"מפלגת פועלי א""י פועלי ציון והחוגים המרכסיסטיים - חיפה",NNL03,,1935,sheet,,heb,700258449,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258449,[null],"[""חיפה; אברמוביץ,רוכלי,יגאל; הרצאה; פוליטיקה""]",[null]
"חיפה; ארנולד צוויג (סופר),זרובבל,ערם; הרצאה; זכרון; פוליטיקה; מרקסיזם",נשף אנטיפאשיסטי גדול -מוקדש למלחמה במלחמה,נשף אנטיפאשיסטי גדול -מוקדש למלחמה במלחמה,"מפלגת פועלי א""י פועלי ציון - חיפה",NNL03,,1935,sheet,,heb;ger,700258450,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258450,[null],"[""חיפה; ארנולד צוויג (סופר),זרובבל,ערם; הרצאה; זכרון; פוליטיקה; מרקסיזם""]",[null]
"חיפה; נאדל,מנחם,יצחקי; הרצאה; זכרון; פוליטיקה",אזכרת בורוכוב,אזכרת בורוכוב,"מפלגת פועלי א""י פועלי ציון והחוגים המרכסיסטיים - חיפה",NNL03,,1935,sheet,,heb,700258451,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258451,[null],"[""חיפה; נאדל,מנחם,יצחקי; הרצאה; זכרון; פוליטיקה""]",[null]
פטרזייל; אסיפה; פוליטיקה; מרקסיזם,אספת פועלים פומבית - המשאל הסתדרותי בענין ההסכם הושג!,אספת פועלים פומבית - המשאל הסתדרותי בענין ההסכם הושג!,"מפלגת פועלי א""י פועלי ציון",NNL03,,1935,sheet,,heb,700258453,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258453,[null],"[""פטרזייל; אסיפה; פוליטיקה; מרקסיזם""]",[null]
חיפה; אסיפה; פוליטיקה; מרקסיזם,אספת פועלים ונער - אחד באוגוסט - יום המלחמה במלחמה,אספת פועלים ונער - אחד באוגוסט - יום המלחמה במלחמה,"מפלגת פועלי א""י פועלי ציון והחוגים המרכסיסטיים בארץ ישראל - חיפה",NNL03,,1935,sheet,,heb,700258454,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258454,[null],"[""חיפה; אסיפה; פוליטיקה; מרקסיזם""]",[null]
Swimming -- Israel; Coasts -- Israel; Bathing beaches -- Israel; תל אביב; מקום רחצה; עיריה - עיריות - מוניציפאלי; עלון מידע,מחי ישיבה אחת - בכסאות מרגוע - על שפת הים,מחי ישיבה אחת - בכסאות מרגוע - על שפת הים,בעלי הזכיונות מטעם עירית תל-אביב,NNL03,,1934,sheet,,heb,700258498,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700258498,[null],"[""Swimming -- Israel; Coasts -- Israel; Bathing beaches -- Israel; תל אביב; מקום רחצה; עיריה - עיריות - מוניציפאלי; עלון מידע""]",[null]
חברה; פועלים; חג הפועלים,צו אלע ארבייטער און ארבייטערינס!,צו אלע ארבייטער און ארבייטערינס!,דער צענטראלקאמיטעט פון דער י. ס. ד. א. פ. (פועלי ציון),NNL03,,1910,sheet,,yid,700259091,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259091,[null],"[""חברה; פועלים; חג הפועלים""]",[null]
חברה; תעסוקה; פועלים; חג הפועלים,חברים! דער וועלט-בורזשואזי איז עם געלונגען מיט דער הילף,חברים! דער וועלט-בורזשואזי איז עם געלונגען מיט דער הילף,צענטראל-קאמיטעט פון דער י. ק. פ. (פועלי-ציון) אין פאלעסטינע,NNL03,,1922,sheet,,yid,700259094,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259094,[null],"[""חברה; תעסוקה; פועלים; חג הפועלים""]",[null]
חברה; תעסוקה; חג הפועלים; פועלים; מפלגות,אל הראשון במי!,אל הראשון במי!,הועד המרכזי של המפלגה הקומוניסטית העברית (פועלי-ציון),NNL03,,1921,sheet,,heb,700259095,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259095,[null],"[""חברה; תעסוקה; חג הפועלים; פועלים; מפלגות""]",[null]
חברה; פוליטיקה; תעסוקה; חג הפועלים; פועלים; מפלגות,צום ערשטן מאי,צום ערשטן מאי,צענטראלער סעקרעטאריאט פון די מארקסיסטישע פועלי ציון אין ארץ-ישראל,NNL03,,1924,sheet,,yid,700259098,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259098,[null],"[""חברה; פוליטיקה; תעסוקה; חג הפועלים; פועלים; מפלגות""]",[null]
ירושלים; אסיפה; בחירות; חברה; פועלים,בבית העם - אספה לקראת הבחירות למועצות הפועלים העירוניות.,בבית העם - אספה לקראת הבחירות למועצות הפועלים העירוניות.,הרשימה המאוחדת של פועלי ציון בירושלים,NNL03,,1924,sheet,,heb,700259101,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259101,[null],"[""ירושלים; אסיפה; בחירות; חברה; פועלים""]",[null]
בחירות; מועמדים ורשימות; תעמולת בחירות; בניה; פועלים,אל כל חברי הסתדרות הבנין ועבודות צבוריות.,אל כל חברי הסתדרות הבנין ועבודות צבוריות.,מפלגת הפועלים העברים הס.ד. (פועלי ציון) ירושלים,NNL03,,1924,sheet,,heb,700259102,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259102,[null],"[""בחירות; מועמדים ורשימות; תעמולת בחירות; בניה; פועלים""]",[null]
חברה; תעסוקה; מפלגות; פועלים,וחבר! - די וואלן צו דער עירית תל-אביב,וחבר! - די וואלן צו דער עירית תל-אביב,וואל קאמיטעט צו די שטאט-ראט וואלן פון דער רשימה פועלי-ציון,NNL03,,1925,sheet,,yid,700259104,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259104,[null],"[""חברה; תעסוקה; מפלגות; פועלים""]",[null]
היסטוריה; חשמל; מפלגות; פועלים,חברים! היום נהרג בבנינה של חברת החשמל (רוטנברג) הבנאי הח. ברייער,חברים! היום נהרג בבנינה של חברת החשמל (רוטנברג) הבנאי הח. ברייער,"מפלגת פועלי א""י פועלי-ציון/סניף תל-אביב",NNL03,,1926,sheet,,heb,700259106,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259106,[null],"[""היסטוריה; חשמל; מפלגות; פועלים""]",[null]
היסטוריה; חברה; ציונות,צום שאנד-סלופ!,צום שאנד-סלופ!,"מפלגת פועלי א""י פועלי-ציון/סניף תל-אביב",NNL03,,1926,sheet,,yid,700259107,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259107,[null],"[""היסטוריה; חברה; ציונות""]",[null]
חברה; ציונות; מפלגות; פועלים,לכל פועלי תל-אביב-יפו - חברים!,לכל פועלי תל-אביב-יפו - חברים!,"מפלגת פועלי א""י פועלי-ציון/סניף תל-אביב",NNL03,,1926,sheet,,heb,700259112,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259112,[null],"[""חברה; ציונות; מפלגות; פועלים""]",[null]
חברה; פועלים; מפלגות,צו אלע ארבעטער און הארעפאשנער באפעלקערונג פון תל-אביב,צו אלע ארבעטער און הארעפאשנער באפעלקערונג פון תל-אביב,"מפלגת פועלי א""י פועלי-ציון/סניף תל-אביב",NNL03,,1926,sheet,,yid,700259117,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259117,[null],"[""חברה; פועלים; מפלגות""]",[null]
חברה; פועלים; מפלגות,צום אלגעמיינעם שטרייק אין ענגלאנד,צום אלגעמיינעם שטרייק אין ענגלאנד,"מפלגת פועלי א""י פועלי-ציון",NNL03,,1926,sheet,,yid,700259118,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259118,[null],"[""חברה; פועלים; מפלגות""]",[null]
חברה; מפלגות; פועלים,צו אלע מעטאל-ארבעטער - חברים!,צו אלע מעטאל-ארבעטער - חברים!,"מפלגת פועלי א""י פועלי-ציון",NNL03,,1926,sheet,,yid,700259123,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259123,[null],"[""חברה; מפלגות; פועלים""]",[null]
חברה; פועלים; מפלגות,לשנת הזכרון העשירית למות ב. בורוכוב,לשנת הזכרון העשירית למות ב. בורוכוב,הועד המרכזי של מפלגת פועלי ארץ-ישראל (פועלי-ציון),NNL03,,1927,sheet,,heb,700259127,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700259127,[null],"[""חברה; פועלים; מפלגות""]",[null]
