description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Cabala,לקוטי קבלה.,לקוטי קבלה.,,NNL01,"בכרך, נפתלי עורך","מאה י""ח",manuscript,"67 דף ; 33X21 ס""מ..",heb,000044760,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044760,"[""מאוסף הספרייה הלאומית""]","[""Cabala""]",[null]
Talmud Bavli -- Commentaries; Mishnah -- Commentaries,"חדושי מהרשא""ך.","חדושי מהרשא""ך.",,NNL01,"כהנא, שמעון אריה בן שאול, 1805-1877","תרכ""ו (1866)",manuscript,"81 דף ; 32X20 ס""מ..; דפים 4ב-7ב ריקים..",heb,000044761,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044761,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli -- Commentaries; Mishnah -- Commentaries""]",[null]
,שאהין : פרפרזה שירית על התורה בפרסית-יהודית.,שאהין : פרפרזה שירית על התורה בפרסית-יהודית.,,NNL01,שאהין,"תצ""ו (1736)",manuscript,"439 דף ; 30X20 ס""מ..; כתוב בשני טורים. דפים 1-3, 5 פגומים..",heb;jpr,000044762,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044762,"[""מאוסף הספרייה הלאומית""]",[null],[null]
"Hekdesh; Bible. Genesis XXIX, 30-XXX, 38 -- Commentaries; Bible. Numbers XI, 11-XIX, 9 -- Commentaries","פרוש התורה לרש""י (בראשית כט:ל-ל:לח, במדבר יז:יא-יט:ט).","פרוש התורה לרש""י (בראשית כט:ל-ל:לח, במדבר יז:יא-יט:ט).",,NNL01,"שלמה בן יצחק (רש""י), 1040-1105","מאה י""ד-ט""ו",manuscript,"2 דפים ; 28X20 ס""מ..; שני דפי נייר פגומים לכל אורך הקצה הפנימי. 29 שורות לעמוד. דיבורי המתחיל מסומנים במשולש נקודות. שומרי דף. מידות השטח הכתוב 21X14 ס""מ..",heb,000044764,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044764,"[""מאוסף הספרייה הלאומית""]","[""Hekdesh; Bible. Genesis XXIX, 30-XXX, 38 -- Commentaries; Bible. Numbers XI, 11-XIX, 9 -- Commentaries""]",[null]
"Bible. Samuel, 1st XIX, 12-XX, 29 -- Commentaries","פרוש נביאים לרד""ק (שמואל א יט:יב-כ:כט).","פרוש נביאים לרד""ק (שמואל א יט:יב-כ:כט).",,NNL01,"קמחי, דוד בן יוסף, 1160-1235","מאה י""ד",manuscript,"2 דפים..; זוג דפי קלף רצופים, פגומים מלמטה ובפינות החיצוניות. 2 טורים לעמוד, 32 שורות לטור. מידות השטח הכתוב 19.3X16 ס""מ, רוחב טור 7 ס""מ. דבורי המתחיל באות מוגדלת ומרובעת מעל רווח..",heb,000044765,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044765,"[""מאוסף הספרייה הלאומית""]","[""Bible. Samuel, 1st XIX, 12-XX, 29 -- Commentaries""]",[null]
"אבן עזרא, אברהם בן מאיר, 1089-1164. פרוש התורה דברים לב-לג; Bible. Deuteronomy -- Commentaries",פרוש התורה (דברים לב:כו - לג:א).,פרוש התורה (דברים לב:כו - לג:א).,,NNL01,,"מאה ט""ו",manuscript,"2 קטעי דפים פגומים..; זוג דפי נייר, כנראה רצופים. קרועים מלמעלה. מהראשון שרד רק הקצה הפנימי. שרדו עד 18 שורות לעמוד..",heb,000044766,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044766,"[""מאוסף הספרייה הלאומית""]","[""אבן עזרא, אברהם בן מאיר, 1089-1164. פרוש התורה דברים לב-לג; Bible. Deuteronomy -- Commentaries""]",[null]
"Bible. Deuteronomy XXVI, 5-XXVII, 20 -- Commentaries; Bible. Deuteronomy XXXII, 2-27 -- Commentaries","פרוש התורה (דברים כו:ה-כז:כ, לב:ב-לב:כז).","פרוש התורה (דברים כו:ה-כז:כ, לב:ב-לב:כז).",,NNL01,,"מאה ט""ו",manuscript,"2 דפים ; 18X14 ס""מ..; זוג דפי נייר, חסר ביניהם. 26 שורות לעמוד. מידות השטח הכתוב 12.8X9.1 ס""מ..",heb,000044767,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044767,"[""מאוסף הספרייה הלאומית""]","[""Bible. Deuteronomy XXVI, 5-XXVII, 20 -- Commentaries; Bible. Deuteronomy XXXII, 2-27 -- Commentaries""]",[null]
Bible. Exodus I -- Commentaries,פרוש התורה (שמות א).,פרוש התורה (שמות א).,,NNL01,,"מאה ט""ו",manuscript,"קטע 1. ; 15 ס""מ רוחב..; דף קרוע מלמעהל ומלמטה, שרדו 16 שורות לעמוד. רוחב שורה 9.6 ס""מ..",heb,000044768,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044768,"[""מאוסף הספרייה הלאומית""]","[""Bible. Exodus I -- Commentaries""]",[null]
Bible. Genesis XXVIII -- Commentaries,פרוש התורה (בראשית כח) : סקירה כללית על פרשת ויצא.,פרוש התורה (בראשית כח) : סקירה כללית על פרשת ויצא.,,NNL01,,"מאה ט""ו(?)",manuscript,"2 דפים ; 29X21.5 ס""מ..; זוג דפי נייר רצופים (ממוספרים ""ע-ע""א""). 32 שורות לעמוד. מידות השטח הכתוב 20.1X12.5 ס""מ. סימן מים..",heb,000044769,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044769,"[""מאוסף הספרייה הלאומית""]","[""Bible. Genesis XXVIII -- Commentaries""]",[null]
"Cabala; Bible. Genesis XLIV, 32-XLV, 14 -- Commentaries; Bible. Exodus I, 1-3 -- Commentaries",פרוש התורה לבחיי בן אשר.,פרוש התורה לבחיי בן אשר.,,NNL01,בחיי בן אשר אבן חלאוה,"מאה י""ד (מחצית שניה)",manuscript,"2 דפים ; 28.5X19 ס""מ..; שני דפי נייר, חסר ביניהים. 28 שרות לעמוד. מידות השטח הכתוב 19.5X15.5. סימן מים דומה לבריקה מס' 3-11672. (איטליה שנות 1366-1368).נדבקו ניירות עליו בצורה האופיינית לדפים שהוצאו מתוך כריכה..",heb,000044770,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044770,"[""מאוסף הספרייה הלאומית""]","[""Cabala; Bible. Genesis XLIV, 32-XLV, 14 -- Commentaries; Bible. Exodus I, 1-3 -- Commentaries""]",[null]
"Jewish sermons, Hebrew",דרשות על התורה (כי תשא- ויקהל פקודי).,דרשות על התורה (כי תשא- ויקהל פקודי).,,NNL01,"שועיב, יהושע אבן","מאה ט""ו",manuscript,"1 דף ; 28.5X19 ס""מ..; דף נייר כמעט שלם, 2 טורים לעמוד, 36 שורות לטור. מידת השטח הכתוב 20.5X14, רוחב טור 6.5 ס""מ. שומר דף..",heb,000044771,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044771,"[""מאוסף הספרייה הלאומית""]","[""Jewish sermons, Hebrew""]",[null]
Judaism -- Liturgy -- Texts,מחזור או סדור (קטע).,מחזור או סדור (קטע).,,NNL01,,"מאה י""ד(?)",manuscript,"1 דף ; 19X15 ס""מ..; דף קלף. כנראה הוצא מתוך כריכה. 18 שורת לעמוד, ניקוד מלא. כתיבה מרובעת..",heb,000044779,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044779,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts""]",[null]
Jewish law,משפט שמואל אבן תבון (קטע).,משפט שמואל אבן תבון (קטע).,,NNL01,,"מאה ט""ו-ט""ז",manuscript,2 דפים..; שני דפי נייר פגומים וקרועים. כתיבה רהוטה..,heb,000044780,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044780,"[""מאוסף הספרייה הלאומית""]","[""Jewish law""]",[null]
,תורה (בראשית יט:י-יט:כ).,תורה (בראשית יט:י-יט:כ).,,NNL01,,"מאה ט""ו(?)",manuscript,"1 דף ; 10X8 ס""מ..",heb,000044782,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044782,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך."", ""הפטרות (וירא).""]"
,"נביאים (מלכים א ה:יא-ה:כט, יג:לד-יד:טו).","נביאים (מלכים א ה:יא-ה:כט, יג:לד-יד:טו).",,NNL01,,"מאה י""ג-י""ד",manuscript,2 דפים..; מתוך שני כתבי-יד שונים..,heb;arc,000044783,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044783,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
,"נביאים (זכריה ב-ג, ז).","נביאים (זכריה ב-ג, ז).",,NNL01,,"מאה ט""ו(?)",manuscript,2 קטעים..; קלף..,heb;arc,000044784,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044784,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
,"תרגום ערבי לתורה לרס""ג (קטעים).","תרגום ערבי לתורה לרס""ג (קטעים).",,NNL01,"סעדיה בן יוסף, אלפיומי, 882-942","מאה י""ד-ט""ו",manuscript,3 קטעים..; קלף..,heb;ara,000044785,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044785,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
,הפטרות.,הפטרות.,,NNL01,,"מאה ט""ו-ט""ז",manuscript,9 קטעים..,heb;arc,000044786,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044786,"[""מאוסף הספרייה הלאומית""]",[null],"[""הפטרות.""]"
Bridegrooms (Jewish law),פיוטים (קטעים).,פיוטים (קטעים).,,NNL01,,"מאה ט""ז (מחצית שניה)",manuscript,"6 דפים ; 225X16 ס""מ..; סימנים יב-כז, קנד-קנה, קסט-קעב..; סימן מים דומה לבריקה 13953..",heb,000044787,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044787,"[""מאוסף הספרייה הלאומית""]","[""Bridegrooms (Jewish law)""]",[null]
Cabala,אילן הספירות.,אילן הספירות.,,NNL01,,"מאה י""ז",manuscript,"39X450 ס""מ..",heb,000044791,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044791,"[""מאוסף הספרייה הלאומית""]","[""Cabala""]",[null]
,תורה (בראשית כג-כד).,תורה (בראשית כג-כד).,,NNL01,,"מאה י""ג(?)",manuscript,1 דף..; כתוב בשני טורים. פגום..,heb,000044792,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044792,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
Commandments (Judaism),"ספר המצוות לרמב""ם (בערבית) (עשה נז-סו).","ספר המצוות לרמב""ם (בערבית) (עשה נז-סו).",,NNL01,"משה בן מימון, 1138-1204","מאה י""ג-י""ד",manuscript,"1 דף ; 24.5X17 ס""מ..; דף קלף מקופל לרוחבו באמצע, אופייני לקלף שעבר שימוש משני כחומר כריכה. 27 שורות לעמוד. צד ב' מחוק ברובו..",jrb;heb,000044793,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044793,"[""מאוסף הספרייה הלאומית""]","[""Commandments (Judaism)""]",[null]
Mishnah. Tohorot (Order) -- Commentaries,"פרוש המשנה לרמב""ם בערבית (טהרות).","פרוש המשנה לרמב""ם בערבית (טהרות).",,NNL01,"משה בן מימון, 1138-1204","מאה י""ד(?) ראשית המאה",manuscript,"8 דפים ; 25X20 ס""מ..; פגום. הוצא מתוך כריכה.",heb;ara,000044794,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044794,"[""מאוסף הספרייה הלאומית""]","[""Mishnah. Tohorot (Order) -- Commentaries""]",[null]
,שרח גוזין תורה : עיבוד אפי בפרסית לסיפורי התורה למ' שאהין שיראזי (חיברו בסוף 1328).,שרח גוזין תורה : עיבוד אפי בפרסית לסיפורי התורה למ' שאהין שיראזי (חיברו בסוף 1328).,,NNL01,שאהין,אחרי 1814,manuscript,"149 דף ; 33.5X21 ס""מ..; סימן מים ""1814""..",heb;per,000044796,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044796,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Mishnah -- Commentaries,"פרוש המשנה לרמב""ם בערבית (קטעים).","פרוש המשנה לרמב""ם בערבית (קטעים).",,NNL01,"משה בן מימון, 1138-1204","מאה י""ד(?)",manuscript,"קטעים משני כ""י..; קלף..",heb;ara,000044797,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044797,"[""מאוסף הספרייה הלאומית""]","[""Mishnah -- Commentaries""]",[null]
Shehitah; Bible. Exodus. Pekude -- Commentaries,פתח נאמה.,פתח נאמה.,,NNL01,עמרני,"מאה י""ח",manuscript,"318 דף ; 31.5X22.5 ס""מ..; באותיות גדולות..",heb;per;ara;arc,000044798,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044798,"[""מאוסף הספרייה הלאומית""]","[""Shehitah; Bible. Exodus. Pekude -- Commentaries""]","[""תנ\""ך.""]"
Talmud Bavli -- Commentaries,חדושים על סוגיות בתלמוד.,חדושים על סוגיות בתלמוד.,,NNL01,,"תרי""א (1851)",manuscript,101 דף..,heb,000044799,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044799,"[""מאוסף הספרייה הלאומית""]","[""Talmud Bavli -- Commentaries""]",[null]
,תאג' (ויקרא-דברים).,תאג' (ויקרא-דברים).,,NNL01,,"מאה י""ח",manuscript,183 דף..,heb;ara;arc,000044802,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044802,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
Prayer -- Judaism -- Commentaries; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,"ב' קע""ח לשטרות (1866)",manuscript,241 דף..,heb,000044803,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044803,"[""מאוסף הספרייה הלאומית""]","[""Prayer -- Judaism -- Commentaries; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Bible. Pentateuch -- Commentaries,שפתי כהן : פרוש לתורה.,שפתי כהן : פרוש לתורה.,,NNL01,"מרדכי, הכהן, מצפת","תר""ג (1843)",manuscript,רד דף..,heb,000044804,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044804,"[""מאוסף הספרייה הלאומית""]","[""Bible. Pentateuch -- Commentaries""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,ב'ג לשטרות (1692),manuscript,270+8 דף..; דפים 1-8 מכורכים בין דף רמח ל-רמט..,heb,000044806,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044806,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,"תע""ח (1718)",manuscript,253 דף..,heb,000044807,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044807,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Masorah,תאג'.,תאג'.,,NNL01,,"מאה ט""ז",manuscript,213 דף..,heb,000044808,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044808,"[""מאוסף הספרייה הלאומית""]","[""Masorah""]","[""תנ\""ך.""]"
,תאג' (בראשית-ויקרא).,תאג' (בראשית-ויקרא).,"מאה י""ז.",NNL01,,,manuscript,"ב-קסו, [2] דף..",heb;jrb,000044809,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044809,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
Bible. Pentateuch -- Commentaries,"פרוש התורה לרש""י.","פרוש התורה לרש""י.","מאה י""ז-י""ח.",NNL01,"שלמה בן יצחק (רש""י), 1040-1105",,manuscript,[124] דף..,heb,000044810,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044810,"[""מאוסף הספרייה הלאומית""]","[""Bible. Pentateuch -- Commentaries""]",[null]
Midrash,"מדרש הגדול (במדבר, קטע).","מדרש הגדול (במדבר, קטע).","מאה י""ז.",NNL01,"העדני, דוד בן עמרם",,manuscript,47 דף..,heb,000044811,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044811,"[""מאוסף הספרייה הלאומית""]","[""Midrash""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,"תנ""ב (1692)",manuscript,209 דף..,heb,000044813,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044813,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,"תר""ו (1846)",manuscript,,heb,000044822,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044822,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
,תאג'.,תאג'.,,NNL01,,"מאה ט""ו",manuscript,"דף 1ב- 163ב ; 26X19 ס""מ..; נייר תימני..",heb,000044825,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044825,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
Midrash,מדרש הגדול (שמות יב:מ-לב:ה).,מדרש הגדול (שמות יב:מ-לב:ה).,,NNL01,"העדני, דוד בן עמרם","מאה ט""ו",manuscript,"דף 164א-190ב ; 25X17 ס""מ..; נייר תימני..",heb,000044826,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044826,"[""מאוסף הספרייה הלאומית""]","[""Midrash""]",[null]
Midrash,מדרש הגדול (ויקרא י:ט-יח:ג).,מדרש הגדול (ויקרא י:ט-יח:ג).,,NNL01,"העדני, דוד בן עמרם","מאה ט""ו",manuscript,"דף 191א-205ב ; 25X18.5 ס""מ..; נייר תימני..; סדר הדפים נתערבב בכריכה, והוא כאן כדלקמן: 191, 192, 205, 204, 196-199, 194, 195, 193, 201..",heb,000044827,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044827,"[""מאוסף הספרייה הלאומית""]","[""Midrash""]",[null]
Ninth of Av; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל (קטע).,תכלאל (קטע).,,NNL01,,"מאה ט""ו-ט""ז",manuscript,"דף 191-205 ; 25.5X18.5 ס""מ..; נייר אירופי..",heb,000044828,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044828,"[""מאוסף הספרייה הלאומית""]","[""Ninth of Av; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Bible. Pentateuch -- Commentaries,תורה (ויקרא-דברים).,תורה (ויקרא-דברים).,,NNL01,,"מאה י""ז",manuscript,156 דף..,heb;ara;arc,000044832,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044832,"[""מאוסף הספרייה הלאומית""]","[""Bible. Pentateuch -- Commentaries""]","[""תנ\""ך.""]"
,תאג' (בראשית-שמות).,תאג' (בראשית-שמות).,,NNL01,,"מאה י""ז-י""ח",manuscript,121 דף..,heb,000044833,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044833,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך.""]"
"משה בן מימון, 1138-1204. משנה תורה; Jewish law; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)",תכלאל.,תכלאל.,,NNL01,,ב'קמג לשטרות (1832),manuscript,196 דף..,heb;jrb,000044835,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044835,"[""מאוסף הספרייה הלאומית""]","[""משה בן מימון, 1138-1204. משנה תורה; Jewish law; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,"תס""ב (1702)",manuscript,248 דף..,heb,000044838,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044838,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Prayer -- Judaism -- Commentaries; Midrash; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Haggadah -- Commentaries,"תכלאל : מנהג ""שאמי"".","תכלאל : מנהג ""שאמי"".",,NNL01,,"א'תתקס""ב לשטרות (1654)",manuscript,283 דף..,heb;jrb,000044839,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044839,"[""מאוסף הספרייה הלאומית""]","[""Prayer -- Judaism -- Commentaries; Midrash; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Haggadah -- Commentaries""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Bible. Lamentations -- Commentaries,תכלאל.,תכלאל.,,NNL01,,"תנ""א (1691)",manuscript,227 דף..,heb;ara,000044840,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044840,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Bible. Lamentations -- Commentaries""]",[null]
Midrash,מדרש הגדול (בראשית).,מדרש הגדול (בראשית).,,NNL01,"העדני, דוד בן עמרם","מאה י""ז",manuscript,154 דף..,heb,000044841,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044841,"[""מאוסף הספרייה הלאומית""]","[""Midrash""]",[null]
Hebrew language -- Grammar,תאג' (בראשית-שמות).,תאג' (בראשית-שמות).,,NNL01,,"מאה י""ד-ט""ו",manuscript,221 דף..,heb,000044843,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044843,"[""מאוסף הספרייה הלאומית""]","[""Hebrew language -- Grammar""]","[""הפטרות."", ""תנ\""ך.""]"
Bible. Pentateuch -- Commentaries,פרוש התורה לבחיי בן אשר.,פרוש התורה לבחיי בן אשר.,,NNL01,בחיי בן אשר אבן חלאוה,"מאה י""ז",manuscript,"245 דף ; 29X20 ס""מ..; בשני טורים..; בכריכת עור..",heb,000044844,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044844,"[""מאוסף הספרייה הלאומית""]","[""Bible. Pentateuch -- Commentaries""]",[null]
"ישו, הנוצרי; Religious disputations; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Mishnah. Mo'ed -- Commentaries; Haggadah -- Commentaries",תכלאל.,תכלאל.,,NNL01,,"א'תתקכ""ח לשטרות (1617)",manuscript,157 דף..,heb,000044848,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044848,"[""מאוסף הספרייה הלאומית""]","[""ישו, הנוצרי; Religious disputations; Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Mishnah. Mo'ed -- Commentaries; Haggadah -- Commentaries""]","[""משנה.""]"
,הפטרות מנהג תימן.,הפטרות מנהג תימן.,,NNL01,,מאה יח,manuscript,23 דף..,heb,000044849,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044849,"[""מאוסף הספרייה הלאומית""]",[null],"[""הפטרות.""]"
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל.,תכלאל.,,NNL01,,"א'תתקפ""ב לשטרות (1671)",manuscript,281 דף..,heb,000044850,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044850,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Cabala,זהר (ספר בראשית-שמות).,זהר (ספר בראשית-שמות).,,NNL01,,"תמ""ו (1686)",manuscript,"קיד, קיח [=232] דף..; כתוב בשני טורים לעמוד..",heb,000044851,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000044851,"[""מאוסף הספרייה הלאומית""]","[""Cabala""]",[null]
