doc_id,system_number,manifest_url,manifest_file
NNL_Ephemera700111162,700111162,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111162/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111162.json
NNL_Ephemera700111170,700111170,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111170/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111170.json
NNL_Ephemera700111173,700111173,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111173/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111173.json
NNL_Ephemera700111175,700111175,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111175/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111175.json
NNL_Ephemera700111177,700111177,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111177/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111177.json
NNL_Ephemera700111179,700111179,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111179/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111179.json
NNL_Ephemera700111183,700111183,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111183/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111183.json
NNL_Ephemera700111188,700111188,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111188/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111188.json
NNL_Ephemera700111189,700111189,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111189/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111189.json
NNL_Ephemera700111197,700111197,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111197/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111197.json
NNL_Ephemera700111198,700111198,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111198/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111198.json
